transaction_id,customer_id,merchant_id,transaction_date,amount,currency,card_number,card_brand,card_type,card_subtype,merchant_name,merchant_category_code,merchant_category,merchant_description,transaction_status,authorization_code,region_code,region_name,country_code,timezone,customer_tier,customer_credit_limit,primary_department,sensitivity_level,risk_level,risk_score,is_international,is_online,processor_response_code,created_timestamp,updated_timestamp
TXN_49E7AAC66236,CUST_169611,MERCH_33363,2025-08-14 13:52:23,367.23,USD,4***-****-****-8391,VISA,CREDIT,TRAVEL,Retail Store #33,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH325365,US_EAST,US East,US,America/New_York,PREMIUM,500000,OPERATIONS,RESTRICTED,MEDIUM,71.64,False,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_831A97E078C9,CUST_936993,MERCH_74346,2025-03-01 10:16:54,265.35,USD,5***-****-****-7447,MASTERCARD,CREDIT,REWARDS,Retail Store #167,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH986089,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,75.96,False,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_D2FC7CCADA73,CUST_772966,MERCH_89914,2025-07-06 11:18:22,71.02,USD,6***-****-****-2423,DISCOVER,DEBIT,STANDARD,Gas Store #925,5541,GAS,Service Stations,APPROVED,AUTH603467,US_WEST,US West,US,America/Los_Angeles,GOLD,100000,CUSTOMER_SERVICE,PUBLIC,LOW,98.46,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_1A444C66A630,CUST_184072,MERCH_39479,2025-08-27 06:31:02,851.1,USD,3***-******-22067,AMEX,CREDIT,REWARDS,Apparel Store #625,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH515650,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,17.17,True,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_3C7E8DEB776E,CUST_607758,MERCH_16752,2025-09-05 02:30:59,2134.36,USD,6***-****-****-8236,DISCOVER,CREDIT,TRAVEL,Financial Store #524,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH490107,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,SILVER,25000,COMPLIANCE,INTERNAL,MEDIUM,46.25,False,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_40C63759E0B2,CUST_169032,MERCH_85395,2024-09-12 00:29:37,537.7,USD,4***-****-****-9019,VISA,CREDIT,TRAVEL,Entertainment Store #653,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH111857,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,12.7,False,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0E33CA9094C1,CUST_872338,MERCH_46260,2024-12-05 19:52:30,1220.74,USD,3***-******-75139,AMEX,CREDIT,CASHBACK,Retail Store #513,5311,RETAIL,Department Stores,APPROVED,AUTH768075,EUROPE,Europe,UK,Europe/London,SILVER,25000,FRAUD,CONFIDENTIAL,HIGH,42.0,False,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_103145288D3C,CUST_973982,MERCH_83929,2025-01-07 16:32:08,640.95,USD,6***-****-****-9375,DISCOVER,CREDIT,REWARDS,Financial Store #499,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH830809,EUROPE,Europe,FR,Europe/London,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,60.22,True,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_D6F32D1E6F78,CUST_319697,MERCH_86193,2024-12-01 00:19:21,2405.14,USD,6***-****-****-7097,DISCOVER,CREDIT,CASHBACK,Financial Store #994,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH873732,US_WEST,US West,US,America/Los_Angeles,GOLD,100000,COMPLIANCE,INTERNAL,LOW,53.13,False,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0B1D107C850F,CUST_839427,MERCH_60662,2025-03-26 20:14:46,102.63,USD,3***-******-26903,AMEX,CREDIT,CASHBACK,Liquor Store #154,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH281722,EUROPE,Europe,FR,Europe/London,SILVER,25000,COMPLIANCE,PUBLIC,LOW,97.85,False,True,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_CCBBCB1158FC,CUST_179718,MERCH_28104,2024-12-29 20:11:14,839.92,USD,5***-****-****-7059,MASTERCARD,CREDIT,REWARDS,Transport Store #991,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH875015,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,23.24,False,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_3E6C7D901FE8,CUST_542380,MERCH_33241,2024-11-09 17:35:27,647.29,USD,6***-****-****-9229,DISCOVER,CREDIT,REWARDS,Liquor Store #61,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH604664,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,FRAUD,RESTRICTED,CRITICAL,6.09,True,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_57D256105E0F,CUST_651150,MERCH_79229,2025-03-16 09:12:50,1214.03,USD,5***-****-****-4327,MASTERCARD,CREDIT,TRAVEL,Apparel Store #252,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH630026,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,SILVER,25000,OPERATIONS,INTERNAL,LOW,72.44,False,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_098E99A7900C,CUST_678499,MERCH_62239,2025-04-08 18:10:38,222.94,USD,6***-****-****-6711,DISCOVER,CREDIT,REWARDS,Retail Store #185,5311,RETAIL,Department Stores,APPROVED,AUTH878859,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,24.95,True,False,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_C8E3C08CBD7B,CUST_603235,MERCH_81227,2025-02-04 23:45:27,471.29,USD,5***-****-****-7617,MASTERCARD,CREDIT,TRAVEL,Restaurant Store #32,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH799289,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,92.96,False,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_6E1ECAB46509,CUST_160307,MERCH_80933,2025-04-07 05:40:43,84.22,USD,5***-****-****-1926,MASTERCARD,PREPAID,GIFT,Liquor Store #461,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH523791,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,SILVER,25000,COMPLIANCE,PUBLIC,LOW,45.69,False,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_C86F50A75A4F,CUST_803268,MERCH_40005,2025-08-30 00:10:44,435.9,USD,4***-****-****-4558,VISA,PREPAID,GIFT,Transport Store #34,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH479113,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,GOLD,100000,OPERATIONS,PUBLIC,LOW,69.22,False,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_C9E088954C34,CUST_265498,MERCH_43592,2025-06-07 17:17:29,955.02,USD,5***-****-****-4077,MASTERCARD,CREDIT,REWARDS,Retail Store #399,5311,RETAIL,Department Stores,APPROVED,AUTH467194,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,FRAUD,RESTRICTED,CRITICAL,52.82,False,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_5FE1F81BA0FE,CUST_890933,MERCH_61570,2025-03-14 03:18:13,158.25,USD,4***-****-****-8653,VISA,CREDIT,CASHBACK,Liquor Store #413,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH989693,US_EAST,US East,US,America/New_York,SILVER,25000,COMPLIANCE,PUBLIC,LOW,59.94,False,False,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0C10CDB0E524,CUST_902662,MERCH_29323,2025-06-01 11:55:40,354.92,USD,4***-****-****-9325,VISA,CREDIT,CASHBACK,Grocery Store #664,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH846638,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,STANDARD,10000,OPERATIONS,PUBLIC,LOW,52.47,True,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_EECD2FC084E0,CUST_554756,MERCH_84507,2024-12-24 10:03:03,310.09,USD,3***-******-75958,AMEX,PREPAID,GIFT,Grocery Store #774,5411,GROCERY,"Grocery Stores, Supermarkets",DECLINED,AUTH589859,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,34.47,False,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_B1ED0254A093,CUST_336642,MERCH_47630,2024-10-05 11:59:54,984.9,USD,3***-******-69837,AMEX,CREDIT,CASHBACK,Apparel Store #146,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH256760,EUROPE,Europe,DE,Europe/London,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,14.14,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0E9C6BBD0890,CUST_865944,MERCH_98468,2025-03-23 13:05:50,30.89,USD,5***-****-****-6952,MASTERCARD,CREDIT,REWARDS,Retail Store #760,5311,RETAIL,Department Stores,DECLINED,AUTH162793,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,84.24,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_449AD00DFF6A,CUST_827495,MERCH_83793,2025-04-14 19:16:29,191.78,USD,3***-******-25337,AMEX,CREDIT,TRAVEL,Restaurant Store #953,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH555960,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,OPERATIONS,PUBLIC,LOW,15.49,True,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_466D54EC3EE4,CUST_106706,MERCH_17164,2025-01-24 03:23:26,928.66,USD,4***-****-****-3568,VISA,DEBIT,STANDARD,Transport Store #886,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH250628,US_EAST,US East,US,America/New_York,SILVER,25000,OPERATIONS,INTERNAL,MEDIUM,25.61,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_62FE60503340,CUST_455172,MERCH_33951,2025-07-19 23:08:36,1551.76,USD,3***-******-95977,AMEX,CREDIT,REWARDS,Retail Store #88,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH568944,US_WEST,US West,US,America/Los_Angeles,GOLD,100000,CUSTOMER_SERVICE,INTERNAL,LOW,56.4,True,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A127B212D92C,CUST_350052,MERCH_82303,2025-05-31 07:09:09,614.64,USD,4***-****-****-7051,VISA,CREDIT,CASHBACK,Entertainment Store #726,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH168331,US_EAST,US East,US,America/New_York,SILVER,25000,COMPLIANCE,INTERNAL,MEDIUM,83.95,False,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_4612CBAB0075,CUST_217412,MERCH_95300,2025-05-21 07:46:33,130.81,USD,6***-****-****-4125,DISCOVER,CREDIT,CASHBACK,Retail Store #26,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH820199,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,57.79,False,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_11BF94B62138,CUST_172613,MERCH_46096,2024-12-11 17:07:00,8.69,USD,6***-****-****-4065,DISCOVER,CREDIT,CASHBACK,Gas Store #566,5541,GAS,Service Stations,APPROVED,AUTH400834,EUROPE,Europe,UK,Europe/London,GOLD,100000,FRAUD,CONFIDENTIAL,HIGH,36.06,True,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_D02EF8A967B7,CUST_435983,MERCH_60243,2024-10-02 08:17:22,277.42,USD,4***-****-****-9655,VISA,CREDIT,REWARDS,Apparel Store #581,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH541490,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,26.34,False,True,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_AB7921B66ACF,CUST_385569,MERCH_12025,2025-05-11 06:10:02,773.06,USD,6***-****-****-1842,DISCOVER,DEBIT,STANDARD,Transport Store #704,4111,TRANSPORT,"Transportation, Suburban and Local",CANCELLED,AUTH490865,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,51.03,False,False,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_89CA52B56B5D,CUST_452586,MERCH_62312,2025-05-21 13:20:57,999.28,USD,4***-****-****-7411,VISA,CREDIT,REWARDS,Transport Store #893,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH213315,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,GOLD,100000,CUSTOMER_SERVICE,PUBLIC,LOW,1.05,True,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_6A076825AD6D,CUST_450781,MERCH_16898,2025-07-30 22:41:44,297.66,USD,6***-****-****-6716,DISCOVER,CREDIT,CASHBACK,Liquor Store #633,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH121831,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,SILVER,25000,COMPLIANCE,INTERNAL,MEDIUM,64.39,False,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_E6EEA1AA3C0E,CUST_608244,MERCH_80494,2025-03-19 22:44:53,281.22,USD,5***-****-****-3489,MASTERCARD,CREDIT,CASHBACK,Apparel Store #898,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH694490,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,70.49,False,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_2BF2CA8620E5,CUST_827613,MERCH_84255,2025-07-12 05:00:05,139.64,USD,4***-****-****-6054,VISA,CREDIT,REWARDS,Grocery Store #192,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH363364,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,STANDARD,10000,OPERATIONS,PUBLIC,LOW,16.83,True,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_585AE64276B9,CUST_237121,MERCH_67259,2025-04-14 01:48:37,100.62,USD,6***-****-****-4591,DISCOVER,CREDIT,REWARDS,Entertainment Store #972,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH997860,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,0.74,True,True,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_0E74459DEA27,CUST_487967,MERCH_31296,2024-11-26 18:27:08,1480.86,USD,4***-****-****-9437,VISA,DEBIT,STANDARD,Retail Store #454,5311,RETAIL,Department Stores,APPROVED,AUTH377106,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,OPERATIONS,INTERNAL,LOW,80.31,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_A451D36E350E,CUST_679299,MERCH_61470,2025-01-29 13:05:35,916.68,USD,3***-******-85467,AMEX,CREDIT,REWARDS,Financial Store #674,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH466659,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,54.45,False,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_4264E5758E1D,CUST_155717,MERCH_22128,2024-09-30 18:31:02,769.68,USD,3***-******-69519,AMEX,CREDIT,TRAVEL,Entertainment Store #636,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH847030,EUROPE,Europe,FR,Europe/London,SILVER,25000,COMPLIANCE,PUBLIC,LOW,61.92,True,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_260162607647,CUST_464435,MERCH_97779,2025-01-22 02:18:21,130.01,USD,6***-****-****-2527,DISCOVER,CREDIT,REWARDS,Restaurant Store #37,5812,RESTAURANT,"Eating Places, Restaurants",DECLINED,AUTH103910,US_EAST,US East,US,America/New_York,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,91.87,False,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_3E27A6530065,CUST_514753,MERCH_61234,2025-06-04 15:16:04,405.05,USD,3***-******-75048,AMEX,CREDIT,CASHBACK,Transport Store #436,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH554620,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,STANDARD,10000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,60.45,False,True,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F28454B8AA28,CUST_794898,MERCH_39967,2025-08-01 19:11:51,867.2,USD,5***-****-****-7245,MASTERCARD,CREDIT,TRAVEL,Retail Store #440,5311,RETAIL,Department Stores,DECLINED,AUTH382463,EUROPE,Europe,ES,Europe/London,SILVER,25000,OPERATIONS,PUBLIC,LOW,84.63,True,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_CCD1DFD055A0,CUST_427211,MERCH_60453,2025-02-03 21:11:01,754.35,USD,5***-****-****-2420,MASTERCARD,CREDIT,REWARDS,Transport Store #675,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH478292,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,OPERATIONS,PUBLIC,LOW,62.99,True,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_94AB77DCD21E,CUST_551908,MERCH_24900,2025-01-05 00:00:08,255.77,USD,5***-****-****-4136,MASTERCARD,DEBIT,STANDARD,Entertainment Store #457,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH279108,US_EAST,US East,US,America/New_York,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,22.67,False,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_4EA648921583,CUST_900749,MERCH_59841,2025-04-02 10:26:01,591.66,USD,6***-****-****-9563,DISCOVER,PREPAID,GIFT,Financial Store #971,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH953466,US_EAST,US East,US,America/New_York,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,66.15,False,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F371CBF62EF5,CUST_765415,MERCH_51168,2024-11-26 11:10:25,493.91,USD,3***-******-29855,AMEX,CREDIT,CASHBACK,Entertainment Store #589,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH758988,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,SILVER,25000,COMPLIANCE,INTERNAL,MEDIUM,10.44,False,False,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_68D2865F688C,CUST_458139,MERCH_67578,2025-06-26 07:18:20,242.0,USD,4***-****-****-3446,VISA,DEBIT,STANDARD,Liquor Store #337,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH230361,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,50.6,False,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_400423D254F3,CUST_428443,MERCH_20214,2025-04-12 02:36:47,702.64,USD,5***-****-****-2092,MASTERCARD,CREDIT,CASHBACK,Financial Store #986,6051,FINANCIAL,"Non-FI, Money Orders",PENDING,AUTH546613,US_WEST,US West,US,America/Los_Angeles,SILVER,25000,COMPLIANCE,PUBLIC,LOW,67.08,True,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F3BF071A216F,CUST_736316,MERCH_25375,2024-11-20 05:12:25,30.76,USD,5***-****-****-6888,MASTERCARD,CREDIT,REWARDS,Entertainment Store #391,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH742800,EUROPE,Europe,UK,Europe/London,SILVER,25000,COMPLIANCE,PUBLIC,LOW,27.61,True,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_45610DEE7F1F,CUST_180314,MERCH_55967,2024-12-24 08:37:09,40.49,USD,3***-******-76431,AMEX,CREDIT,CASHBACK,Grocery Store #71,5411,GROCERY,"Grocery Stores, Supermarkets",APPROVED,AUTH116359,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,48.7,False,False,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_2A067DE78AC8,CUST_788901,MERCH_49202,2025-01-29 02:14:15,667.25,USD,4***-****-****-9890,VISA,CREDIT,CASHBACK,Retail Store #499,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH999129,EUROPE,Europe,DE,Europe/London,GOLD,100000,OPERATIONS,PUBLIC,LOW,38.37,True,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_AF36CFF05D83,CUST_723658,MERCH_61648,2025-04-01 00:18:15,896.42,USD,4***-****-****-7268,VISA,DEBIT,STANDARD,Financial Store #848,6051,FINANCIAL,"Non-FI, Money Orders",APPROVED,AUTH667152,ASIA_PAC,Asia Pacific,AU,Asia/Tokyo,STANDARD,10000,COMPLIANCE,INTERNAL,MEDIUM,52.95,False,True,41,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_B6F46F432370,CUST_783818,MERCH_13040,2024-12-12 07:25:30,32.19,USD,3***-******-10898,AMEX,CREDIT,REWARDS,Liquor Store #387,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",APPROVED,AUTH804188,US_EAST,US East,US,America/New_York,SILVER,25000,COMPLIANCE,PUBLIC,LOW,26.17,False,True,00,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_60D007D8D658,CUST_636478,MERCH_20963,2025-06-16 02:23:06,795.83,USD,5***-****-****-8487,MASTERCARD,CREDIT,REWARDS,Entertainment Store #188,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH274407,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,SILVER,25000,COMPLIANCE,PUBLIC,LOW,78.22,True,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_33826D5F9C8D,CUST_162128,MERCH_44304,2024-12-11 10:11:12,363.07,USD,4***-****-****-3307,VISA,CREDIT,TRAVEL,Transport Store #169,4111,TRANSPORT,"Transportation, Suburban and Local",APPROVED,AUTH538645,US_WEST,US West,US,America/Los_Angeles,GOLD,100000,CUSTOMER_SERVICE,PUBLIC,LOW,26.02,True,True,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_2083FBD76028,CUST_319380,MERCH_83837,2025-07-22 22:30:25,309.21,USD,3***-******-48794,AMEX,CREDIT,TRAVEL,Restaurant Store #149,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH541250,ASIA_PAC,Asia Pacific,JP,Asia/Tokyo,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,63.35,True,True,61,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_C81D40B6BE8D,CUST_263929,MERCH_71217,2025-09-02 16:34:03,855.41,USD,4***-****-****-2493,VISA,CREDIT,TRAVEL,Retail Store #811,5999,RETAIL,Miscellaneous Retail,APPROVED,AUTH172206,EUROPE,Europe,ES,Europe/London,STANDARD,10000,CUSTOMER_SERVICE,PUBLIC,LOW,61.49,True,True,54,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_AF11570B9BAB,CUST_485023,MERCH_65035,2024-11-17 22:22:51,433.74,USD,5***-****-****-7762,MASTERCARD,PREPAID,GIFT,Transport Store #131,4111,TRANSPORT,"Transportation, Suburban and Local",DECLINED,AUTH666250,EUROPE,Europe,ES,Europe/London,STANDARD,10000,OPERATIONS,INTERNAL,MEDIUM,65.89,True,True,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_5961A61665EB,CUST_313537,MERCH_57185,2025-04-17 23:44:03,573.93,USD,3***-******-52734,AMEX,CREDIT,TRAVEL,Apparel Store #66,5691,APPAREL,Men's and Women's Clothing,APPROVED,AUTH772103,ASIA_PAC,Asia Pacific,HK,Asia/Tokyo,STANDARD,10000,OPERATIONS,INTERNAL,MEDIUM,27.87,False,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_8FF8CAE401E3,CUST_725461,MERCH_45492,2025-07-23 07:11:05,258.98,USD,3***-******-67100,AMEX,CREDIT,CASHBACK,Restaurant Store #207,5812,RESTAURANT,"Eating Places, Restaurants",APPROVED,AUTH662110,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,SILVER,25000,CUSTOMER_SERVICE,INTERNAL,MEDIUM,42.82,False,False,51,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_BE8709962456,CUST_910000,MERCH_69515,2024-12-07 19:16:36,323.78,USD,4***-****-****-6839,VISA,CREDIT,TRAVEL,Gas Store #805,5541,GAS,Service Stations,APPROVED,AUTH320428,US_EAST,US East,US,America/New_York,SILVER,25000,CUSTOMER_SERVICE,PUBLIC,LOW,17.86,False,False,43,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_EED7023093C5,CUST_872898,MERCH_77020,2025-06-15 04:39:28,508.53,USD,3***-******-91059,AMEX,CREDIT,REWARDS,Entertainment Store #436,7995,ENTERTAINMENT,"Betting, Gambling",APPROVED,AUTH645617,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,COMPLIANCE,PUBLIC,LOW,56.19,True,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_011D166A901F,CUST_489701,MERCH_47532,2024-10-06 11:55:29,716.9,USD,3***-******-35649,AMEX,DEBIT,STANDARD,Retail Store #697,5311,RETAIL,Department Stores,DECLINED,AUTH400446,US_WEST,US West,US,America/Los_Angeles,PREMIUM,500000,CUSTOMER_SERVICE,RESTRICTED,LOW,42.0,True,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_20F434D13450,CUST_885199,MERCH_43522,2024-09-29 15:29:46,536.6,USD,3***-******-20070,AMEX,CREDIT,CASHBACK,Liquor Store #40,5921,LIQUOR,"Package Stores, Beer, Wine, Liquor",DECLINED,AUTH939722,ASIA_PAC,Asia Pacific,SG,Asia/Tokyo,GOLD,100000,COMPLIANCE,PUBLIC,LOW,81.93,True,True,05,2025-09-11 14:47:23,2025-09-11 14:47:23
TXN_F9888B5C346E,CUST_850509,MERCH_28334,2025-05-01 04:49:09,258.45,USD,4***-****-****-4129,VISA,PREPAID,GIFT,Gas Store #157,5541,GAS,Service Stations,APPROVED,AUTH682470,US_WEST,US West,US,America/Los_Angeles,STANDARD,10000,OPERATIONS,INTERNAL,MEDIUM,91.12,True,False,14,2025-09-11 14:47:23,2025-09-11 14:47:23
